Distorted part,Dominant Distortion
"As I’ve gotten older, the colors of life have become more and more monochrome. I used to be active, loved playing video games, hanging out with friends, reading, spending time with my family, and doing stuff outside.... etc. I’ve become so much more reserved and I rarely do most of those things. It seems like the only thing I care about now is school and work. I feel like I’ve watched everyone in my life move on and succeed, and I’ve fallen behind. I’ve just turned into a useless blob of sadness. I’m scared to do anything outside of my normal routine because I don’t want to face any potential disappointments or failures. I can’t find joy in anything anymore.",All-or-nothing thinking
I'm scared of driving because I think I'll get into a car accident and die.,All-or-nothing thinking
"Sometimes I think that if my work isn't perfect, then it's a complete failure.",All-or-nothing thinking
"Whenever I do something, I can't help but think about how I am not good enough and how I will never be able to achieve anything in life. This feeling is so intense that I sometimes break down and cry.",All-or-nothing thinking
"If I can't graduate with perfect grades, then I might as well drop out of school altogether.",All-or-nothing thinking
"After a recent medical test, I've been absolutely devastated by the shocking news I've heard. I can't stop thinking that with these results, there's no way I'll ever be healthy again.",All-or-nothing thinking
"I’ve been feeling really down lately, like there’s no point to anything. I flunked my math exam and now I’m convinced that I’ll never be good at anything.",All-or-nothing thinking
"The ""All-or-nothing thinking"" keeps me from getting anything done because I feel if it can't be perfect, it's not worth doing. If I make one small mistake at work, I believe I'm a failure and don't deserve the job. When I look in the mirror, I see only flaws and can't believe anyone would find me attractive. If a friend cancels our plans, I convince myself they don't care about me at all.",All-or-nothing thinking
"I did well on one exam but made a simple error on another, so now I feel like a total failure.",All-or-nothing thinking
Even spending time with friends is typically unenjoyable for me. I find it hard to focus on anything other than my anxieties. I often find myself at social outings wishing I were at home and then regretting not enjoying it when I am at home. I feel guilty for not appreciating my friends or family when they're around but needing them when they're gone. It's a never-ending cycle of self-loathing and guilt.,All-or-nothing thinking
My boss corrected a mistake in my report and now I believe that I am a complete and utter failure at my job.,All-or-nothing thinking
